OrderNumber,PizzaNumber,ReceivedTime,Canceled,CancelReason,StartedTime,ReadyTime,Dough,Sauce,Cheese,Toppings,PizzaIngredDesc
825,1,12-Jun-2021 19:15:15,0,NC,12-Jun-2021 19:15:15,12-Jun-2021 19:28:46,0.479111817407952,0.248242160249809,0.430543721858114,0,"Order #825, Pizza 1 of 1: cheese"
826,1,12-Jun-2021 19:16:09,0,NC,12-Jun-2021 19:16:09,12-Jun-2021 19:29:20,0.461147094516137,0.23081379869108,0.371802222858202,0.190117315564227,"Order #826, Pizza 1 of 1: bacon, sweet peppers"
827,1,12-Jun-2021 19:16:49,0,NC,12-Jun-2021 19:16:49,12-Jun-2021 19:29:13,0.471132183118359,0.246447344836284,0.379825660476853,0.0965708283404589,"Order #827, Pizza 1 of 2: sweet peppers"
827,2,12-Jun-2021 19:16:49,0,NC,12-Jun-2021 19:16:49,12-Jun-2021 19:30:21,0.42509838803605,0.242972388506763,0.157720859639326,0.0909387930978209,"Order #827, Pizza 2 of 2: pepperoni, light cheese"
828,1,12-Jun-2021 19:17:20,0,NC,12-Jun-2021 19:17:20,12-Jun-2021 19:30:26,0.46186095885981,0.257570504839262,0.384411823994727,0.113454802424377,"Order #828, Pizza 1 of 4: pepperoni"
828,2,12-Jun-2021 19:17:20,0,NC,12-Jun-2021 19:17:20,12-Jun-2021 19:30:34,0.498072058368537,0.240214800610378,0.319883209983615,0.091160539336527,"Order #828, Pizza 2 of 4: pepperoni"
828,3,12-Jun-2021 19:17:20,0,NC,12-Jun-2021 19:17:41,12-Jun-2021 19:30:38,0.412146916205552,0.263248795172191,0.35990996757199,0.276665574239599,"Order #828, Pizza 3 of 4: extra mushroom, eggplant"
828,4,12-Jun-2021 19:17:20,0,NC,12-Jun-2021 19:17:31,12-Jun-2021 19:31:13,0.347449573465074,0.383447503724017,0.320599331687057,0.296244439039435,"Order #828, Pizza 4 of 4: extra ham, artichokes, heavy sauce"
829,1,12-Jun-2021 19:17:44,0,NC,12-Jun-2021 19:18:06,12-Jun-2021 19:31:19,0.475074571897742,0.143502803910812,0.405593500095537,0,"Order #829, Pizza 1 of 4: cheese, light sauce"
829,2,12-Jun-2021 19:17:44,0,NC,12-Jun-2021 19:17:59,12-Jun-2021 19:31:22,0.273073036857411,0.222600532140101,0.300187242433304,0.190086120702159,"Order #829, Pizza 2 of 4: mushroom, olives"
829,3,12-Jun-2021 19:17:44,0,NC,12-Jun-2021 19:18:24,12-Jun-2021 19:31:26,0.376215957661911,0.265004112712119,0.191506349759306,0.182678936941163,"Order #829, Pizza 3 of 4: onions, tomato, light cheese"
829,4,12-Jun-2021 19:17:44,0,NC,12-Jun-2021 19:18:21,12-Jun-2021 19:31:57,0.555172464032354,0.156131891240147,0.352869113173588,0.102912146856256,"Order #829, Pizza 4 of 4: sausage, light sauce"
830,1,12-Jun-2021 19:20:06,0,NC,12-Jun-2021 19:20:06,12-Jun-2021 19:31:58,0.469070841789402,0.250782540461713,0.239474859308666,0.311457076668571,"Order #830, Pizza 1 of 1: extra sausage, sweet peppers, light cheese"
831,1,12-Jun-2021 19:21:15,0,NC,12-Jun-2021 19:21:15,12-Jun-2021 19:32:07,0.300109443138991,0.138584208406739,0.34389392942152,0,"Order #831, Pizza 1 of 2: cheese, light sauce"
831,2,12-Jun-2021 19:21:15,0,NC,12-Jun-2021 19:21:15,12-Jun-2021 19:34:27,0.541083504904579,0.25089327500277,0.336018406995043,0.0953690059214587,"Order #831, Pizza 2 of 2: mushroom"
832,1,12-Jun-2021 19:21:47,0,NC,12-Jun-2021 19:21:47,12-Jun-2021 19:34:26,0.314053774257113,0.267072048900569,0.200446792465771,0,"Order #832, Pizza 1 of 2: cheese, light cheese"
832,2,12-Jun-2021 19:21:47,0,NC,12-Jun-2021 19:21:47,12-Jun-2021 19:34:55,0.365788511665398,0.264571310116185,0.343713494940036,0,"Order #832, Pizza 2 of 2: cheese"
833,1,12-Jun-2021 19:25:15,0,NC,12-Jun-2021 19:25:15,12-Jun-2021 19:36:12,0.572732915916048,0.251948040026698,0.423632152880721,0,"Order #833, Pizza 1 of 1: cheese, heavy cheese"
834,1,12-Jun-2021 19:25:41,0,NC,12-Jun-2021 19:25:41,12-Jun-2021 19:36:37,0.394738213367005,0.253598471489092,0.540896669194984,0.179692446394579,"Order #834, Pizza 1 of 4: sausage, broccoli, heavy cheese"
834,2,12-Jun-2021 19:25:41,0,NC,12-Jun-2021 19:25:41,12-Jun-2021 19:36:45,0.433625714983171,0.242675191125653,0.321042335036233,0.18198678548135,"Order #834, Pizza 2 of 4: salami, artichokes"
834,3,12-Jun-2021 19:25:41,0,NC,12-Jun-2021 19:26:02,12-Jun-2021 19:37:15,0.379209487401593,0.248779890363796,0.173535186625572,0,"Order #834, Pizza 3 of 4: cheese, light cheese"
834,4,12-Jun-2021 19:25:41,0,NC,12-Jun-2021 19:25:41,12-Jun-2021 19:37:31,0.368156001749825,0.298740404183381,0.258484718316026,0.205703845749986,"Order #834, Pizza 4 of 4: tomato, olives"
835,1,12-Jun-2021 19:26:29,0,NC,12-Jun-2021 19:26:29,12-Jun-2021 19:38:46,0.489670812937168,0.333248299202831,0.536052883497758,0,"Order #835, Pizza 1 of 1: cheese, heavy sauce, heavy cheese"
836,1,12-Jun-2021 19:28:25,0,NC,12-Jun-2021 19:28:25,12-Jun-2021 19:39:23,0.563874799691552,0.120905779639591,0.322820966948282,0.313138935290052,"Order #836, Pizza 1 of 3: onions, sweet peppers, tomato, light sauce"
836,2,12-Jun-2021 19:28:25,0,NC,12-Jun-2021 19:28:25,12-Jun-2021 19:39:40,0.611945208496466,0.28077433568129,0.55925272548596,0,"Order #836, Pizza 2 of 3: cheese, heavy cheese"
836,3,12-Jun-2021 19:28:25,0,NC,12-Jun-2021 19:28:25,12-Jun-2021 19:39:40,0.635297595135612,0.255651424388277,0.343512718212338,0.306778093264582,"Order #836, Pizza 3 of 3: mushroom, tomato, broccoli"
837,1,12-Jun-2021 19:31:57,0,NC,12-Jun-2021 19:31:57,12-Jun-2021 19:43:04,0.356605482888845,0.246702078243111,0.528007432578345,0.202665092378566,"Order #837, Pizza 1 of 2: extra chicken, heavy cheese"
837,2,12-Jun-2021 19:31:57,0,NC,12-Jun-2021 19:31:57,12-Jun-2021 19:43:11,0.4602197047277,0.259103141744732,0.307555688383681,0.192131939987413,"Order #837, Pizza 2 of 2: pepperoni, artichokes"
838,1,12-Jun-2021 19:34:53,0,NC,12-Jun-2021 19:34:53,12-Jun-2021 19:45:56,0.52709407262743,0.223197538855851,0.317421898098266,0.0952392363805598,"Order #838, Pizza 1 of 5: chicken"
838,2,12-Jun-2021 19:34:53,0,NC,12-Jun-2021 19:34:53,12-Jun-2021 19:45:57,0.590937938745692,0.216369312477419,0.463683249631394,0.321011570359063,"Order #838, Pizza 2 of 5: olives, tomato, mushroom, heavy cheese"
838,3,12-Jun-2021 19:34:53,0,NC,12-Jun-2021 19:34:53,12-Jun-2021 19:46:01,0.430395736177768,0.262929844576068,0.324208142845836,0.10038253396566,"Order #838, Pizza 3 of 5: broccoli"
838,4,12-Jun-2021 19:34:53,0,NC,12-Jun-2021 19:34:53,12-Jun-2021 19:46:08,0.506651039817545,0.271260801735429,0.486775856618025,0.0880176804225657,"Order #838, Pizza 4 of 5: sweet peppers, heavy cheese"
838,5,12-Jun-2021 19:34:53,0,NC,12-Jun-2021 19:35:36,12-Jun-2021 19:46:39,0.388723585037965,0.374963895026846,0.334593548016035,0.204298975183884,"Order #838, Pizza 5 of 5: pepperoni, olives, heavy sauce"
839,1,12-Jun-2021 19:36:04,0,NC,12-Jun-2021 19:36:04,12-Jun-2021 19:47:02,0.388938470401396,0.269038164307576,0.323034270901768,0.192492580422154,"Order #839, Pizza 1 of 4: pineapple, bacon"
839,2,12-Jun-2021 19:36:04,0,NC,12-Jun-2021 19:36:04,12-Jun-2021 19:47:10,0.543045556406662,0.263747145516186,0.362259310342887,0.220328408056639,"Order #839, Pizza 2 of 4: sausage, hot peppers"
839,3,12-Jun-2021 19:36:04,0,NC,12-Jun-2021 19:36:04,12-Jun-2021 19:47:24,0.52922192956459,0.236396270441919,0.305332027391484,0.0881662499206219,"Order #839, Pizza 3 of 4: onions"
839,4,12-Jun-2021 19:36:04,0,NC,12-Jun-2021 19:36:17,12-Jun-2021 19:47:30,0.534391415583669,0.274586145281289,0.393282087070552,0.318160725611752,"Order #839, Pizza 4 of 4: olives, artichokes, eggplant"
840,1,12-Jun-2021 19:36:48,0,NC,12-Jun-2021 19:36:48,12-Jun-2021 19:47:59,0.422782457563405,0.23708705143323,0.352671165725984,0.199736728420955,"Order #840, Pizza 1 of 2: pineapple, olives"
840,2,12-Jun-2021 19:36:48,0,NC,12-Jun-2021 19:36:50,12-Jun-2021 19:48:04,0.557747887479601,0.155186260621732,0.280530975320734,0.0934969121815016,"Order #840, Pizza 2 of 2: bacon, light sauce"
841,1,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:38:30,12-Jun-2021 19:49:16,0.518792183265399,0.167681583544871,0.312113640316467,0.11911428119347,"Order #841, Pizza 1 of 6: spinach, light sauce"
841,2,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:38:30,12-Jun-2021 19:49:25,0.538646076577796,0.238118635815388,0.334425922117808,0,"Order #841, Pizza 2 of 6: cheese"
841,3,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:38:30,12-Jun-2021 19:49:35,0.458047708192805,0.251572447013118,0.383791452285025,0,"Order #841, Pizza 3 of 6: cheese"
841,4,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:38:30,12-Jun-2021 19:49:38,0.529599917267434,0.157637089271616,0.229564711925469,0.304525377278322,"Order #841, Pizza 4 of 6: mushroom, broccoli, eggplant, light sauce, light cheese"
841,5,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:39:05,12-Jun-2021 19:50:10,0.531204795635873,0.347111438106515,0.435534633409339,0,"Order #841, Pizza 5 of 6: cheese, heavy sauce"
841,6,12-Jun-2021 19:38:30,0,NC,12-Jun-2021 19:39:09,12-Jun-2021 19:50:22,0.609567257142518,0.33257505823887,0.367536057328727,0.0768593117677289,"Order #841, Pizza 6 of 6: prosciutto, heavy sauce"
842,1,12-Jun-2021 19:42:37,0,NC,12-Jun-2021 19:42:37,12-Jun-2021 19:53:47,0.546390222492604,0.264954994801928,0.544647903498221,0.104055648512934,"Order #842, Pizza 1 of 1: olives, heavy cheese"
843,1,12-Jun-2021 19:42:56,0,NC,12-Jun-2021 19:42:56,12-Jun-2021 19:54:00,0.404380219961926,0.28303632427763,0.310804378061659,0,"Order #843, Pizza 1 of 5: cheese"
843,2,12-Jun-2021 19:42:56,0,NC,12-Jun-2021 19:42:56,12-Jun-2021 19:54:05,0.374813481509143,0.219941742071356,0.433743872165754,0,"Order #843, Pizza 2 of 5: cheese"
843,3,12-Jun-2021 19:42:56,0,NC,12-Jun-2021 19:42:56,12-Jun-2021 19:54:12,0.344564707265791,0.284084668434312,0.382687268332055,0.219433179716353,"Order #843, Pizza 3 of 5: olives, eggplant"
843,4,12-Jun-2021 19:42:56,0,NC,12-Jun-2021 19:43:36,12-Jun-2021 19:54:34,0.310160759814556,0.275812702474906,0.323117884875639,0.105704737038758,"Order #843, Pizza 4 of 5: olives"
843,5,12-Jun-2021 19:42:56,0,NC,12-Jun-2021 19:43:29,12-Jun-2021 19:54:44,0.429591480066992,0.288348936785969,0.426572568550642,0.343771335240339,"Order #843, Pizza 5 of 5: pepperoni, tomato, hot peppers, heavy cheese"
844,1,12-Jun-2021 19:46:27,0,NC,12-Jun-2021 19:46:27,12-Jun-2021 19:57:13,0.546254455334172,0.168338875399891,0.406527224589983,0,"Order #844, Pizza 1 of 1: cheese, light sauce"
846,1,12-Jun-2021 19:46:30,0,NC,12-Jun-2021 19:46:30,12-Jun-2021 19:57:32,0.483305172753501,0.286639104809282,0.374382820406277,0.108592824799885,"Order #846, Pizza 1 of 4: pepperoni"
846,2,12-Jun-2021 19:46:30,0,NC,12-Jun-2021 19:46:30,12-Jun-2021 19:57:36,0.370710067939644,0.272359721535316,0.360018276723133,0,"Order #846, Pizza 2 of 4: cheese"
846,3,12-Jun-2021 19:46:30,0,NC,12-Jun-2021 19:46:30,12-Jun-2021 19:57:36,0.498995875230309,0.265562091479911,0.331061294036375,0.224272255791582,"Order #846, Pizza 3 of 4: onions, mushroom"
846,4,12-Jun-2021 19:46:30,0,NC,12-Jun-2021 19:47:01,12-Jun-2021 19:58:17,0.417538690608766,0.361265185010523,0.330117555446498,0.2038728227429,"Order #846, Pizza 4 of 4: pepperoni, sweet peppers, heavy sauce"
847,1,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:09,12-Jun-2021 19:58:16,0.428989484411933,0.220375625959215,0.37749612792134,0.270847374705429,"Order #847, Pizza 1 of 6: pepperoni, olives, spinach"
847,2,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:13,12-Jun-2021 19:58:20,0.470776354078428,0.284742933355351,0.330975345699157,0.197484799412799,"Order #847, Pizza 2 of 6: onions, tomato"
847,3,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:22,12-Jun-2021 19:58:37,0.549270780961142,0.354462424016324,0.416463007410825,0.279959456097238,"Order #847, Pizza 3 of 6: pineapple, bacon, ham, heavy sauce"
847,4,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:50,12-Jun-2021 19:58:52,0.443398655134569,0.287283725339046,0.512037163718716,0.0987708823384282,"Order #847, Pizza 4 of 6: ham, heavy cheese"
847,5,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:59,12-Jun-2021 19:58:52,0.270386906361403,0.226259267496683,0.544452606271001,0.189621996938321,"Order #847, Pizza 5 of 6: olives, eggplant, heavy cheese"
847,6,12-Jun-2021 19:47:08,0,NC,12-Jun-2021 19:47:56,12-Jun-2021 19:59:00,0.448278035938437,0.264970531450865,0.528446961423812,0.137398358459134,"Order #847, Pizza 6 of 6: mushroom, heavy cheese"
845,1,12-Jun-2021 19:47:15,0,NC,12-Jun-2021 19:48:15,12-Jun-2021 19:59:13,0.509445686095185,0.267940534013111,0.37388874519327,0.147744188048054,"Order #845, Pizza 1 of 5: broccoli"
845,2,12-Jun-2021 19:47:15,0,NC,12-Jun-2021 19:48:33,12-Jun-2021 19:59:34,0.561332597570639,0.241318361759804,0.330934007815311,0,"Order #845, Pizza 2 of 5: cheese"
845,3,12-Jun-2021 19:47:15,0,NC,12-Jun-2021 19:48:27,12-Jun-2021 19:59:41,0.55242181128517,0.243502490551877,0.324166320543235,0.214901523724227,"Order #845, Pizza 3 of 5: pepperoni, spinach"
845,4,12-Jun-2021 19:47:15,0,NC,12-Jun-2021 19:48:34,12-Jun-2021 19:59:50,0.369883608110797,0.273263570429563,0.415796380110912,0.0812886425258039,"Order #845, Pizza 4 of 5: sausage"
845,5,12-Jun-2021 19:47:15,0,NC,12-Jun-2021 19:49:02,12-Jun-2021 20:00:09,0.355255122126063,0.241757134840398,0.467383889365539,0.285930702596229,"Order #845, Pizza 5 of 5: sausage, spinach, onions"
848,1,12-Jun-2021 19:47:21,0,NC,12-Jun-2021 19:49:17,12-Jun-2021 20:00:17,0.467345695217351,0.243157846617609,0.351562818513661,0.188890474592581,"Order #848, Pizza 1 of 2: ham, artichokes"
848,2,12-Jun-2021 19:47:21,0,NC,12-Jun-2021 19:49:16,12-Jun-2021 20:03:42,0.423801730219615,0.153444005926602,0.26337786475042,0.180664699423813,"Order #848, Pizza 2 of 2: sausage, sweet peppers, light sauce"
849,1,12-Jun-2021 19:47:59,0,NC,12-Jun-2021 19:49:23,12-Jun-2021 20:00:26,0.362663673998561,0.237945867729647,0.1933724186202,0.206506420503536,"Order #849, Pizza 1 of 2: bacon, mushroom"
849,2,12-Jun-2021 19:47:59,0,NC,12-Jun-2021 19:49:52,12-Jun-2021 20:04:03,0.537083132354106,0.284770095438234,0.352827135009836,0.0819148361132619,"Order #849, Pizza 2 of 2: sausage"
851,1,12-Jun-2021 19:48:04,0,NC,12-Jun-2021 19:50:04,12-Jun-2021 20:03:55,0.472628554730694,0.249147624760198,0.479343793824704,0.304507952368736,"Order #851, Pizza 1 of 2: salami, tomato, eggplant, heavy cheese"
851,2,12-Jun-2021 19:48:04,0,NC,12-Jun-2021 19:50:00,12-Jun-2021 20:04:43,0.580585849125144,0.136948840489407,0.174122276738381,0.128514455271535,"Order #851, Pizza 2 of 2: bacon, light sauce, light cheese"
850,1,12-Jun-2021 19:48:49,0,NC,12-Jun-2021 19:50:06,12-Jun-2021 20:04:10,0.445488691878684,0.244471081270341,0.403473327920583,0.244467168513959,"Order #850, Pizza 1 of 2: sausage, olives"
850,2,12-Jun-2021 19:48:49,0,NC,12-Jun-2021 19:50:40,12-Jun-2021 20:04:39,0.571640911465083,0.231945651278474,0.188707622714906,0.0779363517477685,"Order #850, Pizza 2 of 2: sausage, light cheese"
853,1,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:50:45,12-Jun-2021 20:07:18,0.300090196944034,0.248064767518536,0.345234214256085,0,"Order #853, Pizza 1 of 14: cheese"
853,2,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:50:54,12-Jun-2021 20:07:31,0.408503249547805,0.260702602656903,0.284554164460955,0.17971372350853,"Order #853, Pizza 2 of 14: spinach, eggplant"
853,3,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:50:45,12-Jun-2021 20:07:39,0.390119090574584,0.251037252446102,0.402958310344568,0.233909439113593,"Order #853, Pizza 3 of 14: artichokes, broccoli"
853,4,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:51:28,12-Jun-2021 20:07:41,0.419919708552634,0.211792980171989,0.521801266243313,0.104609593207924,"Order #853, Pizza 4 of 14: sausage, heavy cheese"
853,5,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:51:29,12-Jun-2021 20:08:03,0.434861400246456,0.155742691494307,0.427976282999333,0.122096060946158,"Order #853, Pizza 5 of 14: mushroom, light sauce, heavy cheese"
853,6,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:51:30,12-Jun-2021 20:08:12,0.501174448012924,0.264082623773156,0.297573947115959,0.192539852719533,"Order #853, Pizza 6 of 14: eggplant, pepperoni"
853,7,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:53:29,12-Jun-2021 20:08:16,0.435310921472446,0.223235835134412,0.540570047323599,0,"Order #853, Pizza 7 of 14: cheese, heavy cheese"
853,8,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:53:44,12-Jun-2021 20:08:41,0.454601169079026,0.141671837507492,0.165383354570429,0.227661758366985,"Order #853, Pizza 8 of 14: onions, broccoli, light sauce, light cheese"
853,9,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:53:36,12-Jun-2021 20:08:43,0.375069079415714,0.236405698891796,0.325166900256543,0.297601724460371,"Order #853, Pizza 9 of 14: pineapple, olives, ham"
853,10,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:53:46,12-Jun-2021 20:08:49,0.319633210701579,0.230375447321962,0.215355865789749,0.297451215430527,"Order #853, Pizza 10 of 14: mushroom, tomato, onions, light cheese"
853,11,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:54:18,12-Jun-2021 20:08:52,0.482023532192125,0.27205605496236,0.315649038581309,0.290966855730712,"Order #853, Pizza 11 of 14: extra spinach, chicken"
853,12,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:54:21,12-Jun-2021 20:09:26,0.410148496369805,0.235307709292235,0.326196970447407,0.0717146663531755,"Order #853, Pizza 12 of 14: onions"
853,13,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:57:01,12-Jun-2021 20:09:29,0.295924272940774,0.247946388793223,0.337740284469426,0.12593268869262,"Order #853, Pizza 13 of 14: bacon"
853,14,12-Jun-2021 19:49:14,0,NC,12-Jun-2021 19:57:09,12-Jun-2021 20:09:45,0.416826958217211,0.212641879286944,0.319648045370079,0.207350212441657,"Order #853, Pizza 14 of 14: bacon, olives"
854,1,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:57:13,12-Jun-2021 20:09:35,0.57791596187471,0.270517556656663,0.553970882690747,0.197338259664243,"Order #854, Pizza 1 of 9: onions, sweet peppers, heavy cheese"
854,2,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:57:55,12-Jun-2021 20:10:10,0.460060191837723,0.278898181702273,0.319468820705758,0.224234701376969,"Order #854, Pizza 2 of 9: ham, pineapple"
854,3,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:57:22,12-Jun-2021 20:10:11,0.403407246708822,0.161215868846469,0.362866649687189,0.299952699331873,"Order #854, Pizza 3 of 9: bacon, sweet peppers, tomato, light sauce"
854,4,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:00,12-Jun-2021 20:10:29,0.397843842988926,0.245192312353528,0.537995818007375,0.242174028879433,"Order #854, Pizza 4 of 9: onions, broccoli, heavy cheese"
854,5,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:16,12-Jun-2021 20:13:50,0.484748750088225,0.129732181737306,0.292713462371643,0.139179311374128,"Order #854, Pizza 5 of 9: mushroom, light sauce"
854,6,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:01,12-Jun-2021 20:13:53,0.489559359963931,0.164642152206285,0.193167945657746,0,"Order #854, Pizza 6 of 9: cheese, light sauce, light cheese"
854,7,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:38,12-Jun-2021 20:14:07,0.472439194814842,0.267811305859231,0.378006439184499,0.101227656176683,"Order #854, Pizza 7 of 9: bacon"
854,8,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:44,12-Jun-2021 20:14:08,0.47882039544488,0.241260246550035,0.334945391777962,0,"Order #854, Pizza 8 of 9: cheese"
854,9,12-Jun-2021 19:50:17,0,NC,12-Jun-2021 19:58:44,12-Jun-2021 20:14:45,0.550049610365784,0.247227059596673,0.404345635681189,0.191839656483694,"Order #854, Pizza 9 of 9: onions, spinach"
852,1,12-Jun-2021 19:50:18,0,NC,12-Jun-2021 19:59:02,12-Jun-2021 20:14:42,0.501907889706885,0.25903228987622,0.38818166820805,0.311313490542121,"Order #852, Pizza 1 of 1: extra ham, pineapple"
856,1,12-Jun-2021 19:52:54,0,NC,12-Jun-2021 19:59:23,12-Jun-2021 20:17:30,0.389242870664452,0.239997214669281,0.326586626223723,0.264268286489205,"Order #856, Pizza 1 of 1: bacon, sweet peppers, spinach"
855,1,12-Jun-2021 19:53:17,0,NC,12-Jun-2021 19:59:27,12-Jun-2021 20:17:29,0.465305326426524,0.242259238829194,0.307737506076653,0.161128331705029,"Order #855, Pizza 1 of 1: ham, artichokes"
857,1,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 19:59:28,12-Jun-2021 20:17:28,0.471162751598432,0.275609612140566,0.26521317514354,0.233639182616472,"Order #857, Pizza 1 of 7: bacon, mushroom"
857,2,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 19:59:52,12-Jun-2021 20:17:42,0.501183036288292,0.2445584826537,0.157563687066233,0.0576035088888538,"Order #857, Pizza 2 of 7: mushroom, light cheese"
857,3,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 20:00:04,12-Jun-2021 20:18:05,0.353502916782937,0.283184245890997,0.373295094223584,0.184737415329513,"Order #857, Pizza 3 of 7: spinach, eggplant"
857,4,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 20:03:29,12-Jun-2021 20:18:19,0.591692648346966,0.250456267758362,0.310004668470377,0.128531384336605,"Order #857, Pizza 4 of 7: pineapple"
857,5,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 20:00:06,12-Jun-2021 20:18:24,0.457698820550117,0.13511077224282,0.371712577949358,0.0978262350699122,"Order #857, Pizza 5 of 7: bacon, light sauce"
857,6,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 20:03:36,12-Jun-2021 20:18:30,0.607931899672467,0.270569873241763,0.361526942172905,0.105014130331514,"Order #857, Pizza 6 of 7: mushroom"
857,7,12-Jun-2021 19:54:05,0,NC,12-Jun-2021 20:03:44,12-Jun-2021 20:18:45,0.472199876624024,0.293466544512834,0.369408690982293,0.243524799699971,"Order #857, Pizza 7 of 7: onions, broccoli"
858,1,12-Jun-2021 19:57:09,0,NC,12-Jun-2021 20:03:46,12-Jun-2021 20:18:57,0.528692822980054,0.268376495579619,0.357871841001629,0.106425425804636,"Order #858, Pizza 1 of 1: pepperoni"
859,1,12-Jun-2021 19:57:52,0,NC,12-Jun-2021 20:04:18,12-Jun-2021 20:18:52,0.385969805792902,0.144415194204124,0.33026790916313,0.0827581198157416,"Order #859, Pizza 1 of 4: onions, light sauce"
859,2,12-Jun-2021 19:57:52,0,NC,12-Jun-2021 20:04:21,12-Jun-2021 20:19:15,0.403372406033176,0.218457450681888,0.515096726943126,0.304389513018515,"Order #859, Pizza 2 of 4: pineapple, bacon, ham, heavy cheese"
859,3,12-Jun-2021 19:57:52,0,NC,12-Jun-2021 20:07:01,12-Jun-2021 20:19:39,0.511199803182959,0.227500521514588,0.343707453549887,0.232559528136902,"Order #859, Pizza 3 of 4: spinach, mushroom"
859,4,12-Jun-2021 19:57:52,0,NC,12-Jun-2021 20:07:09,12-Jun-2021 20:19:43,0.393137798929801,0.278017371838791,0.119172098034027,0.0956696252340882,"Order #859, Pizza 4 of 4: prosciutto, light cheese"
860,1,12-Jun-2021 19:58:13,0,NC,12-Jun-2021 20:07:13,12-Jun-2021 20:19:41,0.313638945573886,0.235843293008145,0.355657647516481,0.296960449908803,"Order #860, Pizza 1 of 5: extra bacon, hot peppers"
860,2,12-Jun-2021 19:58:13,0,NC,12-Jun-2021 20:07:22,12-Jun-2021 20:20:06,0.315588741038143,0.313571807062204,0.405817742037089,0.311383108944973,"Order #860, Pizza 2 of 5: extra sausage, anchovies, heavy sauce"
860,3,12-Jun-2021 19:58:13,0,NC,12-Jun-2021 20:07:50,12-Jun-2021 20:20:14,0.456659849369035,0.229747072271875,0.341944778917015,0.298097392100183,"Order #860, Pizza 3 of 5: extra pepperoni, spinach"
860,4,12-Jun-2021 19:58:13,0,NC,12-Jun-2021 20:07:56,12-Jun-2021 20:20:24,0.530295116729978,0.232033060516082,0.354703001955093,0.233291403746947,"Order #860, Pizza 4 of 5: anchovies, tomato"
860,5,12-Jun-2021 19:58:13,0,NC,12-Jun-2021 20:07:59,12-Jun-2021 20:23:48,0.548582727658143,0.249642284237533,0.436826394984074,0,"Order #860, Pizza 5 of 5: cheese, heavy cheese"
862,1,12-Jun-2021 20:00:30,0,NC,12-Jun-2021 20:08:15,12-Jun-2021 20:24:00,0.379304415571752,0.27771027824393,0.390360968630362,0.224298598770765,"Order #862, Pizza 1 of 2: extra onions"
862,2,12-Jun-2021 20:00:30,0,NC,12-Jun-2021 20:08:30,12-Jun-2021 20:24:13,0.295880080990244,0.236759284827597,0.244840589370125,0.317659560455707,"Order #862, Pizza 2 of 2: pepperoni, spinach, sausage"
861,1,12-Jun-2021 20:00:30,0,NC,12-Jun-2021 20:08:42,12-Jun-2021 20:23:56,0.363154423151982,0.236721595537809,0.335779383536549,0,"Order #861, Pizza 1 of 2: cheese"
861,2,12-Jun-2021 20:00:30,0,NC,12-Jun-2021 20:08:36,12-Jun-2021 20:24:41,0.414221716987679,0.252704508055583,0.337673274176115,0.108894085631496,"Order #861, Pizza 2 of 2: mushroom"
863,1,12-Jun-2021 20:00:37,0,NC,12-Jun-2021 20:09:05,12-Jun-2021 20:24:33,0.476294700917631,0.258273325890289,0.492869902739781,0.0904630311690628,"Order #863, Pizza 1 of 2: pepperoni, heavy cheese"
