individual-local-identifier,timestamp,location-long,location-lat,argos:lc,argos:nb-mes,sensor-type,manually-marked-outlier
"2007CA-Bmu-04174",2008-01-24 05:38:41.000,-113.733,21.127,"1",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-24 12:29:43.000,-113.72,21.179,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-26 12:02:41.000,-114.643,20.872,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-26 18:42:53.000,-114.725,20.866,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-28 05:36:31.000,-114.84100000000001,20.719,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-28 05:47:49.000,-114.851,20.735,"",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-28 12:07:18.000,-114.951,20.81,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-28 18:11:30.000,-114.763,20.681,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-30 00:21:29.000,-114.993,20.823,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-30 05:05:59.000,-114.941,20.821,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-01-30 12:55:29.000,-114.988,20.776,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 00:04:16.000,-114.701,20.893,"Z",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 05:56:35.000,-115.00900000000001,20.834,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 12:14:16.000,-115.06299999999999,20.804,"2",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 12:33:55.000,-115.04500000000002,20.792,"1",21,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 18:18:59.000,-115.11599999999999,20.77,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-01 18:21:06.000,-115.112,20.76,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-03 05:10:48.000,-115.15,20.789,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-03 05:11:22.000,-115.138,20.792,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-03 12:10:54.000,-115.018,20.786,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-03 13:01:42.000,-114.10300000000001,20.69,"Z",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-05 00:51:38.000,-114.52699999999999,20.748,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-05 12:17:57.000,-114.679,20.76,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-05 18:33:13.000,-114.71699999999998,20.818,"0",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-05 18:34:49.000,-114.81299999999999,20.872,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-07 00:26:03.000,-114.787,20.903,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-07 00:44:29.000,-114.852,20.866,"1",15,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-07 05:16:47.000,-114.828,20.88,"1",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-07 05:29:59.000,-114.80799999999999,20.897,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-09 00:12:59.000,-107.09300000000002,17.98,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-09 12:22:49.000,-114.763,20.832,"1",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-09 12:40:28.000,-114.78,20.829,"2",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-09 18:38:34.000,-115.00299999999999,20.985,"1",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-09 18:56:52.000,-115.18299999999999,21.004,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-11 00:50:46.000,-114.977,21.385,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-11 05:43:33.000,-115.09199999999998,21.682,"2",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-11 12:14:25.000,-115.582,21.911,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-11 18:15:18.000,-115.95999999999998,21.932,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-13 00:01:29.000,-115.654,21.327,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-13 05:05:33.000,-115.214,21.198,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-13 12:23:05.000,-114.981,21.293,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-13 18:48:48.000,-115.44799999999998,21.052,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-15 00:50:35.000,-115.29599999999999,21.061,"0",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-15 05:31:06.000,-115.411,21.073,"0",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-15 06:00:25.000,-115.44200000000001,21.058,"0",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-15 18:02:59.000,-115.49000000000001,20.899,"Z",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-17 00:10:59.000,-115.81,21.047,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-17 05:21:23.000,-115.90300000000002,21.162,"2",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-17 12:34:02.000,-116.34800000000001,21.329,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-17 18:54:25.000,-116.643,21.423,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-21 12:39:18.000,-116.12200000000001,23.557,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-23 05:48:51.000,-114.20999999999998,23.858,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-25 00:17:27.000,-112.554,24.593,"Z",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-25 12:39:18.000,-112.168,24.423,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-25 12:52:54.000,-112.14499999999998,24.418,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-27 00:01:16.000,-110.45999999999998,23.684,"Z",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-27 05:16:39.000,-111.24700000000001,23.791,"0",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-27 05:56:24.000,-111.261,23.78,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-27 12:32:14.000,-111.256,23.783,"0",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-29 00:19:55.000,-111.26499999999999,23.951,"1",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-29 05:08:13.000,-111.24700000000001,23.906,"0",14,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-02-29 12:05:58.000,-111.189,23.917,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-02 00:49:34.000,-110.975,23.528,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-02 05:29:58.000,-111.19200000000001,23.636,"2",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-02 06:01:22.000,-111.17099999999999,23.634,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-02 18:29:09.000,-110.976,23.418,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-04 00:21:56.000,-111.21699999999998,23.355,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-04 00:26:34.000,-111.17500000000001,23.343,"2",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-04 05:16:48.000,-111.227,23.325,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-04 12:48:55.000,-111.114,23.37,"0",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-06 00:05:38.000,-111.066,23.338,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-06 12:31:32.000,-111.31799999999998,23.524,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-06 18:13:12.000,-111.07499999999999,23.333,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-06 18:37:41.000,-111.06700000000001,23.34,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-08 00:28:01.000,-111.012,23.291,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-08 05:06:33.000,-111.017,23.232,"2",11,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-08 05:22:20.000,-111.02199999999999,23.229,"",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-08 12:52:09.000,-110.988,23.233,"1",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-10 00:56:33.000,-110.90199999999999,22.973,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-10 18:32:52.000,-110.918,23.108,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-10 18:43:02.000,-110.936,23.124,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-12 00:33:14.000,-111.01999999999998,23.423,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-12 00:34:15.000,-111.007,23.418,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-12 05:23:27.000,-111.094,23.38,"",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-12 05:30:55.000,-111.09699999999998,23.378,"2",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-12 12:53:06.000,-111.30599999999998,23.746,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-14 00:10:10.000,-110.678,23.257,"1",13,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-14 12:37:18.000,-110.588,23.199,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-16 00:37:05.000,-110.939,23.553,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-16 05:40:40.000,-111.007,23.763,"1",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-16 05:40:50.000,-111.02199999999999,23.782,"0",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-16 18:06:35.000,-111.559,24.036,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-16 18:06:36.000,-111.63999999999999,24.035,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-18 05:04:51.000,-112.86599999999999,25.319,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-18 12:09:44.000,-112.406,25.448,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-18 18:56:27.000,-112.34,25.457,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-20 00:39:53.000,-112.376,25.815,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-20 00:40:50.000,-112.374,25.817,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-20 05:46:10.000,-112.40100000000001,25.926,"2",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-20 18:13:28.000,-112.339,25.863,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-22 00:17:03.000,-112.34300000000002,25.88,"2",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-22 05:01:28.000,-112.292,25.852,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-22 12:17:37.000,-112.34199999999998,25.873,"1",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-22 12:47:58.000,-112.34100000000001,25.87,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-22 19:02:06.000,-112.50999999999999,25.836,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-24 00:45:48.000,-112.66899999999998,26.073,"1",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-24 05:53:43.000,-112.685,26.099,"",15,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-24 12:24:49.000,-112.70400000000001,26.04,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-24 18:16:19.000,-112.78399999999999,26.176,"2",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-26 05:33:32.000,-112.36599999999999,25.758,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-26 12:22:19.000,-112.311,25.87,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-28 00:52:43.000,-112.406,25.888,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-28 05:59:55.000,-112.43799999999999,25.812,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-28 18:26:02.000,-112.541,25.813,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-30 00:06:16.000,-112.356,25.371,"Z",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-30 00:23:03.000,-112.239,25.428,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-30 05:14:02.000,-112.263,25.473,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-30 12:28:22.000,-112.21100000000001,25.474,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-03-30 12:54:55.000,-112.214,25.479,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-01 00:55:33.000,-112.41500000000002,25.931,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-01 05:12:52.000,-112.49700000000001,26.105,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-01 12:31:47.000,-112.93200000000002,26.29,"0",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-03 00:10:28.000,-112.99700000000001,26.188,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-03 05:22:27.000,-112.83600000000001,26.216,"2",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-03 12:07:51.000,-112.91399999999999,26.27,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-03 12:31:35.000,-112.916,26.262,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-05 01:01:42.000,-112.868,26.237,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-05 05:25:54.000,-112.78199999999998,26.142,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-05 18:41:49.000,-112.804,26.186,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-07 00:17:19.000,-112.19799999999998,26.486,"Z",5,"argos-doppler-shift",true
"2007CA-Bmu-04174",2008-04-07 00:32:40.000,-112.99000000000001,26.222,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-07 05:28:07.000,-112.862,26.309,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-07 12:58:11.000,-112.55000000000001,26.046,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-09 00:09:13.000,-112.89499999999998,26.286,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-09 01:02:47.000,-112.689,26.379,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-11 05:05:24.000,-112.826,26.282,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-11 05:38:25.000,-112.797,26.268,"",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-11 12:15:33.000,-112.845,26.292,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-11 12:42:05.000,-112.78,26.269,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-11 18:06:22.000,-114.22,25.173,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-13 00:59:19.000,-112.66399999999999,26.286,"0",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-13 18:28:55.000,-112.77699999999999,26.272,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-13 18:54:04.000,-112.82299999999998,26.322,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-15 00:18:30.000,-112.38999999999999,25.968,"0",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-15 05:19:19.000,-112.667,25.757,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-15 05:42:25.000,-112.67000000000002,25.745,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-15 18:09:22.000,-112.477,25.712,"1",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-17 00:14:59.000,-112.47300000000001,25.676,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-17 12:44:01.000,-112.357,25.768,"0",7,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-17 18:45:10.000,-112.457,25.619,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 00:26:38.000,-112.37900000000002,25.875,"1",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 05:39:16.000,-112.352,25.824,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 05:50:20.000,-112.411,25.82,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 12:51:22.000,-112.684,25.96,"Z",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 18:03:59.000,-112.42599999999999,25.97,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-19 18:18:10.000,-112.41500000000002,26.003,"0",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-21 05:08:28.000,-112.93700000000001,26.241,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 00:30:32.000,-113.031,26.432,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 00:47:13.000,-113.01400000000001,26.427,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 05:56:11.000,-112.99099999999999,26.366,"1",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 05:59:32.000,-112.993,26.369,"2",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 12:53:13.000,-112.994,26.405,"0",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 18:20:22.000,-112.99799999999999,26.411,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-23 18:24:00.000,-112.99799999999999,26.418,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-25 05:16:05.000,-112.37900000000002,26.167,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-25 05:16:06.000,-112.37900000000002,26.167,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-25 12:53:30.000,-113.63299999999998,26.313,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-27 00:33:33.000,-112.85399999999998,26.302,"0",9,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-27 12:26:16.000,-112.89499999999998,26.262,"1",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-27 13:00:05.000,-112.87,26.261,"0",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-29 05:23:18.000,-112.87299999999999,26.266,"1",5,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-29 05:34:21.000,-112.912,26.261,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-04-29 12:10:17.000,-112.87700000000001,26.088,"1",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-01 00:41:13.000,-112.92599999999999,26.326,"A",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-01 00:49:41.000,-113.006,26.339,"1",8,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-03 05:27:57.000,-113.43299999999999,26.301,"2",10,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-03 05:48:37.000,-113.458,26.324,"0",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-03 12:14:38.000,-113.47199999999998,26.241,"1",4,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-03 12:55:22.000,-113.45400000000001,26.244,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-03 18:17:45.000,-113.477,26.544,"B",2,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-05 00:45:50.000,-114.43299999999999,27.132,"1",6,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-05 05:08:05.000,-114.58699999999999,27.281,"A",3,"argos-doppler-shift",
"2007CA-Bmu-04174",2008-05-05 12:30:15.000,-114.40199999999999,27.392,"Z",3,"argos-doppler-shift",true
"2007CA-Bmu-04174",2008-05-05 18:46:40.000,-115.078,27.749,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-09-08 05:35:19.000,-120.076,34.129,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-09-08 12:32:28.000,-120.398,34.243,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-09-08 18:37:11.000,-120.042,34.144,"2",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-14 05:02:58.000,-130.531,19.798,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-14 05:30:15.000,-115.57900000000001,29.242,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-16 05:56:35.000,-115.857,29.772,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-22 00:22:29.000,-113.638,24.874,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-30 05:26:36.000,-110.434,21.428,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-10-30 12:55:09.000,-109.96100000000001,21.124,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-01 12:10:41.000,-111.12799999999999,21.519,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-01 18:24:04.000,-111.12099999999998,21.517,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-03 05:14:13.000,-111.174,21.749,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-03 05:42:43.000,-111.321,21.84,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-05 00:30:13.000,-110.97,22.176,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-05 12:57:57.000,-110.821,22.139,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-07 00:40:50.000,-110.59300000000002,22.032,"2",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-07 05:31:05.000,-110.364,22.03,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-09 12:14:21.000,-110.201,22.129,"2",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-09 12:18:06.000,-110.21600000000001,22.13,"2",9,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-11 05:54:14.000,-109.83100000000002,22.299,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-11 18:13:49.000,-109.953,22.023,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-11 18:17:51.000,-110.001,22.028,"1",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-13 05:04:48.000,-109.80000000000001,22.137,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-13 12:24:03.000,-110.07,22.089,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-13 13:02:41.000,-110.136,22.177,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-15 00:52:46.000,-109.83699999999999,22.051,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-15 05:56:06.000,-109.987,21.925,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-15 12:47:17.000,-109.951,22.03,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-15 18:27:49.000,-109.87299999999999,22.072,"",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-15 18:32:10.000,-109.87,22.072,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-17 05:13:12.000,-109.856,22.01,"0",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-17 05:25:44.000,-109.82900000000001,22.015,"1",8,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-17 12:26:45.000,-109.79000000000002,22.057,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-19 18:51:22.000,-109.689,22.061,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-21 12:33:10.000,-110.25,21.997,"2",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-23 12:53:07.000,-110.26600000000002,21.597,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-25 05:26:55.000,-110.78399999999999,21.689,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-25 06:00:06.000,-110.74200000000002,21.69,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-25 12:28:18.000,-110.845,21.78,"1",8,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-25 12:35:16.000,-110.816,21.768,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-29 00:16:33.000,-110.906,21.62,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-29 00:45:30.000,-110.868,21.518,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-29 05:36:09.000,-110.88900000000001,21.702,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-11-29 18:05:57.000,-111.41300000000001,21.732,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-01 05:33:19.000,-110.9,21.911,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-01 18:04:28.000,-110.846,21.825,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-01 18:52:26.000,-110.845,21.845,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-03 00:23:56.000,-112.52800000000002,21.54,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-03 05:45:29.000,-110.77600000000001,21.828,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-03 12:48:43.000,-111.18299999999999,21.971,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-05 05:53:01.000,-110.475,21.744,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-05 12:09:00.000,-110.44400000000002,21.694,"2",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-07 05:12:16.000,-110.702,21.553,"2",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-07 05:50:35.000,-110.702,21.545,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-07 12:51:21.000,-110.81,21.531,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-07 18:20:39.000,-110.755,21.508,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-09 00:28:00.000,-111.00400000000002,21.516,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-09 05:07:44.000,-111.09100000000001,21.521,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-09 12:02:27.000,-111.13299999999998,21.458,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-09 13:00:45.000,-111.62299999999999,21.613,"A",3,"argos-doppler-shift",
